"Label","Target","Correlation","p","Type"
"yddA","mdtB",0.910599290576291,2.49556211251445e-08,"undirected"
"Plasmid 38606113","mdtB",0.990153843984545,0,"undirected"
"acrD","mdtB",0.899000407255393,7.16298618197442e-08,"undirected"
"acrE","mdtB",1,0,"undirected"
"acrF","mdtB",1,0,"undirected"
"acrS","mdtB",0.920558164523759,8.94706353449237e-09,"undirected"
"arnA","mdtB",1,0,"undirected"
"bacA","mdtB",0.995756806002765,0,"undirected"
"baeR","mdtB",1,0,"undirected"
"baeS","mdtB",0.969106130507908,2.17648121747516e-12,"undirected"
"blaAmpC","mdtB",1,0,"undirected"
"blaAmpH","mdtB",1,0,"undirected"
"cpxA","mdtB",0.945797323659148,3.14785530974859e-10,"undirected"
"cpxR","mdtB",0.928851547393276,3.42067929537393e-09,"undirected"
"crp","mdtB",0.822467301380168,8.5648359853252e-06,"undirected"
"emrA","mdtB",0.936011419522691,1.35227162800788e-09,"undirected"
"emrB","mdtB",1,0,"undirected"
"emrK","mdtB",0.879047579464885,3.36546166490592e-07,"undirected"
"evgA","mdtB",1,0,"undirected"
"evgS","mdtB",0.970523057090858,1.43396405860585e-12,"undirected"
"gadX","mdtB",0.913584329705049,1.85898736404511e-08,"undirected"
"H NS","mdtB",0.983369571633198,8.65973959207622e-15,"undirected"
"marA","mdtB",0.80937367043273,1.54419138382877e-05,"undirected"
"mdfA","mdtB",0.845688909009703,2.65322097803278e-06,"undirected"
"mdtA","mdtB",1,0,"undirected"
"astA","mdtC",0.964412361155503,7.64144303389003e-12,"undirected"
"lacY","mdtC",1,0,"undirected"
"lpfA","mdtC",1,0,"undirected"
"ompA","mdtC",1,0,"undirected"
"traA","mdtC",1,0,"undirected"
"yddA","mdtC",0.910599290576291,2.49556211251445e-08,"undirected"
"Plasmid 38606113","mdtC",0.990153843984545,0,"undirected"
"acrD","mdtC",0.899000407255393,7.16298618197442e-08,"undirected"
"acrE","mdtC",1,0,"undirected"
"acrF","mdtC",1,0,"undirected"
"acrS","mdtC",0.920558164523759,8.94706353449237e-09,"undirected"
"arnA","mdtC",1,0,"undirected"
"bacA","mdtC",0.995756806002765,0,"undirected"
"baeR","mdtC",1,0,"undirected"
"baeS","mdtC",0.969106130507908,2.17648121747516e-12,"undirected"
"blaAmpC","mdtC",1,0,"undirected"
"blaAmpH","mdtC",1,0,"undirected"
"cpxA","mdtC",0.945797323659147,3.14785530974859e-10,"undirected"
"cpxR","mdtC",0.928851547393276,3.42067929537393e-09,"undirected"
"crp","mdtC",0.822467301380168,8.5648359853252e-06,"undirected"
"emrA","mdtC",0.936011419522691,1.35227162800788e-09,"undirected"
"emrB","mdtC",1,0,"undirected"
"emrK","mdtC",0.879047579464885,3.36546166490592e-07,"undirected"
"evgA","mdtC",1,0,"undirected"
"evgS","mdtC",0.970523057090858,1.43396405860585e-12,"undirected"
"gadX","mdtC",0.913584329705049,1.85898736404511e-08,"undirected"
"H NS","mdtC",0.983369571633198,8.65973959207622e-15,"undirected"
"marA","mdtC",0.80937367043273,1.54419138382877e-05,"undirected"
"mdfA","mdtC",0.845688909009703,2.65322097803278e-06,"undirected"
"mdtA","mdtC",1,0,"undirected"
"mdtB","mdtC",1,0,"undirected"
"astA","mdtD",0.801093233828373,2.19190381436363e-05,"undirected"
"lacY","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"lpfA","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"ompA","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"traA","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"Plasmid 38606113","mdtD",0.827814381944565,6.64045660947465e-06,"undirected"
"acrE","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"acrF","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"acrS","mdtD",0.759052613995759,0.000104228081112989,"undirected"
"arnA","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"bacA","mdtD",0.834478382345397,4.77662024644943e-06,"undirected"
"baeR","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"baeS","mdtD",0.805765513796867,1.80245087508801e-05,"undirected"
"blaAmpC","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"blaAmpH","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"cpxA","mdtD",0.782972506537758,4.47316830833877e-05,"undirected"
"cpxR","mdtD",0.756860034650559,0.000112094480250846,"undirected"
"emrA","mdtD",0.773629853602683,6.29908325664452e-05,"undirected"
"emrB","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"emrR","mdtD",0.786807782214374,3.86816667212742e-05,"undirected"
"evgA","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"evgS","mdtD",0.802733305972716,2.04763333617741e-05,"undirected"
"H NS","mdtD",0.820412903235177,9.42370729495323e-06,"undirected"
"mdtA","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"mdtB","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"mdtC","mdtD",0.841787064899511,3.27230862295913e-06,"undirected"
"astA","mdtE",0.964412361155503,7.64144303389003e-12,"undirected"
"lacY","mdtE",1,0,"undirected"
"lpfA","mdtE",1,0,"undirected"
"ompA","mdtE",1,0,"undirected"
"traA","mdtE",1,0,"undirected"
"yddA","mdtE",0.910599290576291,2.49556211251445e-08,"undirected"
"Plasmid 38606113","mdtE",0.990153843984545,0,"undirected"
"acrD","mdtE",0.899000407255394,7.16298618197442e-08,"undirected"
"acrE","mdtE",1,0,"undirected"
"acrF","mdtE",1,0,"undirected"
"acrS","mdtE",0.920558164523759,8.94706353449237e-09,"undirected"
"arnA","mdtE",1,0,"undirected"
"bacA","mdtE",0.995756806002765,0,"undirected"
"baeR","mdtE",1,0,"undirected"
"baeS","mdtE",0.969106130507908,2.17648121747516e-12,"undirected"
"blaAmpC","mdtE",1,0,"undirected"
"blaAmpH","mdtE",1,0,"undirected"
"cpxA","mdtE",0.945797323659148,3.14785530974859e-10,"undirected"
"cpxR","mdtE",0.928851547393276,3.42067929537393e-09,"undirected"
"crp","mdtE",0.822467301380168,8.5648359853252e-06,"undirected"
"emrA","mdtE",0.936011419522691,1.35227162800788e-09,"undirected"
"emrB","mdtE",1,0,"undirected"
"emrK","mdtE",0.879047579464886,3.36546166490592e-07,"undirected"
"evgA","mdtE",1,0,"undirected"
"evgS","mdtE",0.970523057090858,1.43396405860585e-12,"undirected"
"gadX","mdtE",0.913584329705049,1.85898736404511e-08,"undirected"
"H NS","mdtE",0.983369571633198,8.65973959207622e-15,"undirected"
"marA","mdtE",0.80937367043273,1.54419138382877e-05,"undirected"
"mdfA","mdtE",0.845688909009703,2.65322097803278e-06,"undirected"
"mdtA","mdtE",1,0,"undirected"
"mdtB","mdtE",1,0,"undirected"
"mdtC","mdtE",1,0,"undirected"
"mdtD","mdtE",0.841787064899511,3.27230862295913e-06,"undirected"
"astA","mdtF",0.964412361155502,7.64144303389003e-12,"undirected"
"lacY","mdtF",1,0,"undirected"
"lpfA","mdtF",1,0,"undirected"
"ompA","mdtF",1,0,"undirected"
"traA","mdtF",1,0,"undirected"
"yddA","mdtF",0.910599290576291,2.49556211251445e-08,"undirected"
"Plasmid 38606113","mdtF",0.990153843984545,0,"undirected"
"acrD","mdtF",0.899000407255394,7.16298618197442e-08,"undirected"
"acrE","mdtF",1,0,"undirected"
"acrF","mdtF",1,0,"undirected"
"acrS","mdtF",0.920558164523759,8.94706353449237e-09,"undirected"
"arnA","mdtF",1,0,"undirected"
"bacA","mdtF",0.995756806002765,0,"undirected"
"baeR","mdtF",1,0,"undirected"
"baeS","mdtF",0.969106130507908,2.17648121747516e-12,"undirected"
"blaAmpC","mdtF",1,0,"undirected"
"blaAmpH","mdtF",1,0,"undirected"
"cpxA","mdtF",0.945797323659148,3.14785530974859e-10,"undirected"
"cpxR","mdtF",0.928851547393276,3.42067929537393e-09,"undirected"
"crp","mdtF",0.822467301380168,8.5648359853252e-06,"undirected"
"emrA","mdtF",0.936011419522691,1.35227162800788e-09,"undirected"
"emrB","mdtF",1,0,"undirected"
"emrK","mdtF",0.879047579464885,3.36546166490592e-07,"undirected"
"evgA","mdtF",1,0,"undirected"
"evgS","mdtF",0.970523057090859,1.43396405860585e-12,"undirected"
"gadX","mdtF",0.913584329705049,1.85898736404511e-08,"undirected"
"H NS","mdtF",0.983369571633198,8.65973959207622e-15,"undirected"
"marA","mdtF",0.80937367043273,1.54419138382877e-05,"undirected"
"mdfA","mdtF",0.845688909009703,2.65322097803278e-06,"undirected"
"mdtA","mdtF",1,0,"undirected"
"mdtB","mdtF",1,0,"undirected"
"mdtC","mdtF",1,0,"undirected"
"mdtD","mdtF",0.841787064899511,3.27230862295913e-06,"undirected"
"mdtE","mdtF",1,0,"undirected"
"astA","mdtG",0.964412361155503,7.64144303389003e-12,"undirected"
"lacY","mdtG",1,0,"undirected"
"lpfA","mdtG",1,0,"undirected"
"ompA","mdtG",1,0,"undirected"
"traA","mdtG",1,0,"undirected"
"yddA","mdtG",0.910599290576291,2.49556211251445e-08,"undirected"
"Plasmid 38606113","mdtG",0.990153843984545,0,"undirected"
"acrD","mdtG",0.899000407255393,7.16298618197442e-08,"undirected"
"acrE","mdtG",1,0,"undirected"
"acrF","mdtG",1,0,"undirected"
"acrS","mdtG",0.920558164523759,8.94706353449237e-09,"undirected"
"arnA","mdtG",1,0,"undirected"
"bacA","mdtG",0.995756806002765,0,"undirected"
"baeR","mdtG",1,0,"undirected"
"baeS","mdtG",0.969106130507908,2.17648121747516e-12,"undirected"
"blaAmpC","mdtG",1,0,"undirected"
"blaAmpH","mdtG",1,0,"undirected"
"cpxA","mdtG",0.945797323659148,3.14785530974859e-10,"undirected"
"cpxR","mdtG",0.928851547393276,3.42067929537393e-09,"undirected"
"crp","mdtG",0.822467301380168,8.5648359853252e-06,"undirected"
"emrA","mdtG",0.936011419522691,1.35227162800788e-09,"undirected"
"emrB","mdtG",1,0,"undirected"
"emrK","mdtG",0.879047579464885,3.36546166490592e-07,"undirected"
"evgA","mdtG",1,0,"undirected"
"evgS","mdtG",0.970523057090858,1.43396405860585e-12,"undirected"
"gadX","mdtG",0.913584329705049,1.85898736404511e-08,"undirected"
"H NS","mdtG",0.983369571633198,8.65973959207622e-15,"undirected"
"marA","mdtG",0.80937367043273,1.54419138382877e-05,"undirected"
"mdfA","mdtG",0.845688909009703,2.65322097803278e-06,"undirected"
"mdtA","mdtG",1,0,"undirected"
"mdtB","mdtG",1,0,"undirected"
"mdtC","mdtG",1,0,"undirected"
"mdtD","mdtG",0.841787064899511,3.27230862295913e-06,"undirected"
"mdtE","mdtG",1,0,"undirected"
"mdtF","mdtG",1,0,"undirected"
"astA","mdtH",0.954206382710345,7.12032655059147e-11,"undirected"
"lacY","mdtH",0.991409548052694,0,"undirected"
"lpfA","mdtH",0.991409548052694,0,"undirected"
"ompA","mdtH",0.991409548052694,0,"undirected"
"traA","mdtH",0.991409548052694,0,"undirected"
"yddA","mdtH",0.899773722217532,6.70368760502527e-08,"undirected"
"Plasmid 38606113","mdtH",0.980630807467625,3.39728245535298e-14,"undirected"
"acrD","mdtH",0.886701249663575,1.92361387041373e-07,"undirected"
"acrE","mdtH",0.991409548052694,0,"undirected"
"acrF","mdtH",0.991409548052694,0,"undirected"
"acrS","mdtH",0.909811880878612,2.69255633345011e-08,"undirected"
"arnA","mdtH",0.991409548052694,0,"undirected"
"bacA","mdtH",0.98653412852999,1.33226762955019e-15,"undirected"
"baeR","mdtH",0.991409548052694,0,"undirected"
"baeS","mdtH",0.958988870710048,2.68525202073988e-11,"undirected"
"blaAmpC","mdtH",0.991409548052694,0,"undirected"
"blaAmpH","mdtH",0.991409548052694,0,"undirected"
"cpxA","mdtH",0.935312698483782,1.48727230531165e-09,"undirected"
"cpxR","mdtH",0.916392426833948,1.39542295496398e-08,"undirected"
"crp","mdtH",0.809795493391281,1.51620610961967e-05,"undirected"
"emrA","mdtH",0.925413126914712,5.164648042566e-09,"undirected"
"emrB","mdtH",0.991409548052694,0,"undirected"
"emrK","mdtH",0.866569970905645,7.76604509145074e-07,"undirected"
"evgA","mdtH",0.991409548052694,0,"undirected"
"evgS","mdtH",0.959637599352139,2.33182362308071e-11,"undirected"
"gadX","mdtH",0.901581222301268,5.72965892509103e-08,"undirected"
"H NS","mdtH",0.973602300454732,5.37347943918576e-13,"undirected"
"marA","mdtH",0.798153306033149,2.47262849044638e-05,"undirected"
"mdfA","mdtH",0.834546185769841,4.76028632778736e-06,"undirected"
"mdtA","mdtH",0.991409548052694,0,"undirected"
"mdtB","mdtH",0.991409548052694,0,"undirected"
"mdtC","mdtH",0.991409548052694,0,"undirected"
"mdtD","mdtH",0.829244567947192,6.19446405525359e-06,"undirected"
"mdtE","mdtH",0.991409548052694,0,"undirected"
"mdtF","mdtH",0.991409548052694,0,"undirected"
"mdtG","mdtH",0.991409548052694,0,"undirected"
"astA","mdtK",0.856054145835862,1.47660820370987e-06,"undirected"
"lacY","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"lpfA","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"ompA","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"traA","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"yddA","mdtK",0.804222129549157,1.92386322606097e-05,"undirected"
"Plasmid 38606113","mdtK",0.948242062264499,2.09666506378881e-10,"undirected"
"acrD","mdtK",0.915328363469333,1.55744561691762e-08,"undirected"
"acrE","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"acrF","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"acrS","mdtK",0.813693426526345,1.27771321905001e-05,"undirected"
"arnA","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"bacA","mdtK",0.888372584611106,1.69344391620641e-07,"undirected"
"baeR","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"baeS","mdtK",0.860693670354778,1.11922375500839e-06,"undirected"
"blaAmpC","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"blaAmpH","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"cpxA","mdtK",0.991190747412819,0,"undirected"
"cpxR","mdtK",0.854688560052596,1.59918906739165e-06,"undirected"
"crp","mdtK",0.965496026413075,5.80802073102404e-12,"undirected"
"emrA","mdtK",0.828475453327994,6.43095286090301e-06,"undirected"
"emrB","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"emrK","mdtK",0.769425922880498,7.31043029187362e-05,"undirected"
"evgA","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"evgS","mdtK",0.859376339165988,1.21204379510687e-06,"undirected"
"gadX","mdtK",0.97191184140295,9.33475519104832e-13,"undirected"
"H NS","mdtK",0.875067110414198,4.43656138493509e-07,"undirected"
"mdtA","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"mdtB","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"mdtC","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"mdtE","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"mdtF","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"mdtG","mdtK",0.894454002470525,1.04656545429904e-07,"undirected"
"mdtH","mdtK",0.883521021388312,2.43836322466606e-07,"undirected"
"astA","mdtL",0.846337724645638,2.56087298033947e-06,"undirected"
"lacY","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"lpfA","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"ompA","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"traA","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"Plasmid 38606113","mdtL",0.803102624069066,2.01630517739915e-05,"undirected"
"tnp","mdtL",0.887898878118777,1.7560864673527e-07,"undirected"
"acrD","mdtL",0.802449831589998,2.07196474235616e-05,"undirected"
"acrE","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"acrF","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"arnA","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"bacA","mdtL",0.809768210291656,1.51800277288228e-05,"undirected"
"baeR","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"baeS","mdtL",0.920144575634412,9.36069444179566e-09,"undirected"
"blaAmpC","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"blaAmpH","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"cpxA","mdtL",0.758813582667833,0.000105061951062524,"undirected"
"cpxR","mdtL",0.871106528786115,5.78758075686636e-07,"undirected"
"crp","mdtL",0.77598663613007,5.78671877182746e-05,"undirected"
"emrB","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"emrK","mdtL",0.796587899793513,2.6344144957946e-05,"undirected"
"evgA","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"evgS","mdtL",0.875414706305126,4.33241047925748e-07,"undirected"
"H NS","mdtL",0.843613084969709,2.96847954528445e-06,"undirected"
"marA","mdtL",0.966601490124475,4.35029789969121e-12,"undirected"
"mdfA","mdtL",0.808565687624078,1.59904842205183e-05,"undirected"
"mdtA","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"mdtB","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"mdtC","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"mdtE","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"mdtF","mdtL",0.817239681206437,1.0897316365277e-05,"undirected"
"mdtG","mdtL",0.817239681206436,1.0897316365277e-05,"undirected"
"mdtH","mdtL",0.804528642648116,1.89920274111799e-05,"undirected"
"astA","mdtM",0.92006089986644,9.4463983302262e-09,"undirected"
"lacY","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"lpfA","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"ompA","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"traA","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"yddA","mdtM",0.866126528768854,7.987932446607e-07,"undirected"
"Plasmid 38606113","mdtM",0.946704372604708,2.7133317814787e-10,"undirected"
"acrD","mdtM",0.851575830283264,1.91232179891365e-06,"undirected"
"acrE","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"acrF","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"acrS","mdtM",0.993768019066065,0,"undirected"
"arnA","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"bacA","mdtM",0.952834883250003,9.23967569121942e-11,"undirected"
"baeR","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"baeS","mdtM",0.924840955968385,5.52060908098895e-09,"undirected"
"blaAmpC","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"blaAmpH","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"cpxA","mdtM",0.901263478822639,5.89127697736558e-08,"undirected"
"cpxR","mdtM",0.880394631273161,3.05834482849932e-07,"undirected"
"crp","mdtM",0.775980471652201,5.78801056974054e-05,"undirected"
"emrA","mdtM",0.997545018911663,0,"undirected"
"emrB","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"emrK","mdtM",0.831689986251786,5.49205072619685e-06,"undirected"
"emrR","mdtM",0.777643808048195,5.44833423723468e-05,"undirected"
"ermQ","mdtM",0.870898906484238,5.86739191232866e-07,"undirected"
"evgA","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"evgS","mdtM",0.92454827767048,5.71091618439823e-09,"undirected"
"gadX","mdtM",0.930933281555551,2.63873189965125e-09,"undirected"
"H NS","mdtM",0.93954211856937,8.2202511464402e-10,"undirected"
"marA","mdtM",0.766355356206968,8.13471576330826e-05,"undirected"
"mdfA","mdtM",0.802009087784721,2.11029229264525e-05,"undirected"
"mdtA","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"mdtB","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"mdtC","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"mdtD","mdtM",0.7951404525574,2.7920777010193e-05,"undirected"
"mdtE","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"mdtF","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"mdtG","mdtM",0.958361294986136,3.07147640654648e-11,"undirected"
"mdtH","mdtM",0.948053573170809,2.16489492999017e-10,"undirected"
"mdtK","mdtM",0.850116190144033,2.07672657426272e-06,"undirected"
"mdtL","mdtM",0.770786826737157,6.96875709675915e-05,"undirected"
